vc2_full_bak_100000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.11193956315518937,0.1483108550310135
vc2_full_bak_100000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.097661965217578,0.1556377410888672
vc2_full_bak_100000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.09233854459453177,0.14538677036762238
vc2_full_bak_100000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.16404000986811978,0.15049423277378082
vc2_full_bak_100000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.12633447543956097,0.14615412056446075
vc2_full_bak_120000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.10434972894991085,0.15169669687747955
vc2_full_bak_120000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.09796891794250348,0.1570037454366684
vc2_full_bak_120000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.08807254378579632,0.14460699260234833
vc2_full_bak_120000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.16161181755179632,0.15480071306228638
vc2_full_bak_120000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.11360093039611278,0.15087974071502686
vc2_full_bak_140000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.09488746260804046,0.15528519451618195
vc2_full_bak_140000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.09147109181275272,0.16182690858840942
vc2_full_bak_140000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.08343936107021195,0.15104761719703674
vc2_full_bak_140000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.15579575099709334,0.1593942940235138
vc2_full_bak_140000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.09860726860044718,0.15322482585906982
vc2_full_bak_160000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.09096502594520267,0.15723563730716705
vc2_full_bak_160000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.09255531723166263,0.16271309554576874
vc2_full_bak_160000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.08744354848326671,0.1501036435365677
vc2_full_bak_160000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.15688098979307283,0.16414186358451843
vc2_full_bak_160000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.09376898767699055,0.15550610423088074
vc2_full_bak_180000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.08406292902557361,0.16125920414924622
vc2_full_bak_180000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.0882874382370471,0.1684121936559677
vc2_full_bak_180000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.08169485177524871,0.15442071855068207
vc2_full_bak_180000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.15184756980004946,0.16556979715824127
vc2_full_bak_180000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.08327837518431003,0.15941409766674042
vc2_full_bak_195000,..\..\DatasetsFinal\All\SV2TTS_test\encoder,0.0815665533621758,0.16060391068458557
vc2_full_bak_195000,..\..\DatasetsFinal\LibriSpeechClean\SV2TTS_test\encoder,0.08390115526778448,0.16932222247123718
vc2_full_bak_195000,..\..\DatasetsFinal\LibriSpeechOther\SV2TTS_test\encoder,0.0752255573816697,0.15643271803855896
vc2_full_bak_195000,..\..\DatasetsFinal\VoxCeleb1\SV2TTS_test\encoder,0.15730981455222215,0.16508887708187103
vc2_full_bak_195000,..\..\DatasetsFinal\VoxCeleb2\SV2TTS_test\encoder,0.07932704532786691,0.15750929713249207
